model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees,ffn_min_pos_exp,ffn_lut_build
microsoft/swinv2-base-patch4-window8-256,vision,0.9033203125,torch,True,False,CustomSoftmax,CustomGelu,,,,,,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,8.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,8.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,8.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,8.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.126953125,vlp,True,False,VLPSoftmax,CustomGelu,8.0,0.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89404296875,vlp,True,False,VLPSoftmax,CustomGelu,8.0,1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,vlp,True,False,VLPSoftmax,CustomGelu,8.0,2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,vlp,True,False,VLPSoftmax,CustomGelu,8.0,3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,True,False,VLPSoftmax,CustomGelu,8.0,4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,9.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,9.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,9.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,9.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.126953125,vlp,True,False,VLPSoftmax,CustomGelu,9.0,0.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89404296875,vlp,True,False,VLPSoftmax,CustomGelu,9.0,1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,vlp,True,False,VLPSoftmax,CustomGelu,9.0,2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,True,False,VLPSoftmax,CustomGelu,9.0,3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89892578125,vlp,True,False,VLPSoftmax,CustomGelu,9.0,4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.126953125,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89404296875,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90087890625,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.126953125,vlp,True,False,VLPSoftmax,CustomGelu,11.0,0.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89404296875,vlp,True,False,VLPSoftmax,CustomGelu,11.0,1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,vlp,True,False,VLPSoftmax,CustomGelu,11.0,2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,True,False,VLPSoftmax,CustomGelu,11.0,3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90087890625,vlp,True,False,VLPSoftmax,CustomGelu,11.0,4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.126953125,vlp,True,False,VLPSoftmax,CustomGelu,12.0,0.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89404296875,vlp,True,False,VLPSoftmax,CustomGelu,12.0,1.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,vlp,True,False,VLPSoftmax,CustomGelu,12.0,2.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,vlp,True,False,VLPSoftmax,CustomGelu,12.0,3.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90087890625,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-4.0,256.0,max,,,,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.93359375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.37890625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,2.587890625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.0302734375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.86181640625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90771484375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90576171875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90380859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9072265625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.93359375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.37890625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,2.5859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.0283203125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.86083984375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90673828125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90576171875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90380859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.93359375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.37890625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,2.5859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.029296875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.861328125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,0.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90771484375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90380859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9052734375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.93359375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.37890625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,2.58203125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.0263671875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.86328125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,0.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9052734375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90380859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90380859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9052734375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.93359375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,4.37890625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,2.583984375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,1.0224609375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.8623046875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,0.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90576171875,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,1.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90625,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,2.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9033203125,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,3.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90380859375,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-16.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9072265625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-17.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.88720703125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-18.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9091796875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-19.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.8994140625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-20.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89501953125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-21.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90966796875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-22.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.876953125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-23.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.87353515625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-24.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89208984375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-16.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90966796875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-17.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89990234375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-18.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.8935546875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-19.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.91162109375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-20.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89990234375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-21.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.88134765625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-22.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89453125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-23.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.908203125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-24.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9052734375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-16.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89111328125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-17.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90478515625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-18.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-19.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89111328125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-20.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.904296875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-21.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.8994140625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-22.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89599609375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-23.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.87841796875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-24.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89306640625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-16.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9013671875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-17.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89697265625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-18.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9111328125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-19.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90185546875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-20.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89013671875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-21.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90966796875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-22.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89892578125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-23.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.92431640625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-24.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89599609375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-16.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.90673828125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-17.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-18.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.88427734375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-19.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.91357421875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-20.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-21.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89501953125,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-22.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.900390625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-23.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.8994140625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-24.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.89599609375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-16.0,,,,,,
microsoft/swinv2-base-patch4-window8-256,vision,0.9072265625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-17.0,,,,,,
