,x,y
114,-2.765625,0.59375
115,-2.75,-0.0
116,-2.734375,13.5
117,-2.703125,11.5
118,-2.6875,10.8125
119,-2.671875,9.625
120,-2.65625,9.0
121,-2.625,6.59375
122,-2.609375,6.0
123,-2.59375,4.84375
124,-2.578125,4.3125
125,-2.546875,2.65625
126,-2.53125,1.578125
127,-2.515625,0.51953125
128,-2.5,-0.0
129,-2.46875,11.1875
130,-2.453125,10.0625
131,-2.4375,8.9375
132,-2.421875,8.375
133,-2.390625,6.84375
134,-2.375,5.78125
135,-2.359375,4.78125
136,-2.34375,4.3125
137,-2.3125,2.8125
138,-2.296875,1.859375
139,-2.28125,0.921875
140,-2.265625,0.45703125
141,-2.234375,10.375
142,-2.21875,9.4375
143,-2.203125,8.9375
144,-2.1875,7.96875
145,-2.15625,6.53125
146,-2.140625,5.625
147,-2.125,5.1875
148,-2.109375,4.28125
149,-2.078125,2.953125
150,-2.0625,2.53125
151,-2.046875,1.671875
152,-2.03125,1.2421875
153,-2.0,-0.0
154,-1.984375,-0.8125
155,-1.96875,-1.2109375
156,-1.9453125,-2.0
157,-1.9296875,1.6015625
158,-1.90625,0.79296875
159,-1.890625,0.39453125
160,-1.8671875,-0.390625
161,-1.8515625,-1.1640625
162,-1.828125,-1.9296875
163,-1.8125,2.3125
164,-1.7890625,1.5234375
165,-1.7734375,0.7578125
166,-1.75,-0.0
167,-1.734375,-0.0
168,-1.7109375,-0.74609375
169,-1.6953125,-1.484375
170,-1.671875,0.7421875
171,-1.65625,-0.0
172,-1.6328125,-0.73046875
173,-1.6171875,-0.73046875
174,-1.59375,-1.4453125
175,-1.578125,-1.4453125
176,-1.5546875,0.71875
177,-1.5390625,0.71875
178,-1.515625,-0.0
179,-1.5,-0.0
180,-1.4765625,-0.70703125
181,-1.4609375,-0.70703125
182,-1.4375,-0.70703125
183,-1.421875,0.70703125
184,-1.3984375,-0.0
185,-1.3828125,-0.0
186,-1.359375,-0.0
187,-1.34375,-0.0
188,-1.3203125,-0.0
189,-1.3046875,-0.69921875
190,-1.28125,-0.69921875
191,-1.265625,-0.69921875
192,-1.2421875,-0.0
193,-1.2265625,-0.0
194,-1.203125,-0.0
195,-1.1875,-0.0
196,-1.1640625,-0.703125
197,-1.1484375,-0.703125
198,-1.125,-0.0
199,-1.109375,-0.0
200,-1.0859375,0.71484375
201,-1.0703125,0.71484375
202,-1.046875,-0.71875
203,-1.03125,-0.71875
204,-1.0078125,-0.0
205,-0.98828125,0.73046875
206,-0.96875,1.46875
207,-0.94921875,-0.734375
208,-0.9296875,-0.0
209,-0.91015625,0.74609375
210,-0.890625,-0.75
211,-0.87109375,-0.0
212,-0.8515625,1.5390625
213,-0.83203125,-1.1640625
214,-0.8125,-0.390625
215,-0.79296875,0.79296875
