,x,y
408,2.984375,-8.375
409,3.0,0.0
410,3.03125,-1.03125
411,3.046875,-1.5390625
412,3.0625,-2.03125
413,3.078125,-2.53125
414,3.109375,-3.515625
415,3.125,-4.0
416,3.140625,-4.46875
417,3.15625,-4.96875
418,3.1875,-5.875
419,3.203125,-6.34375
420,3.21875,-6.78125
421,3.234375,-7.21875
422,3.265625,-0.47851562
423,3.28125,-0.953125
424,3.296875,-1.421875
425,3.3125,-1.890625
426,3.34375,-2.8125
427,3.359375,-3.25
428,3.375,-3.71875
429,3.390625,-4.15625
430,3.421875,-5.03125
431,3.4375,-5.4375
432,3.453125,-5.875
433,3.46875,-6.3125
434,3.5,0.0
435,3.515625,-0.4453125
436,3.53125,-0.88671875
437,3.546875,-1.328125
438,3.578125,-2.1875
439,3.59375,-2.609375
440,3.609375,-3.03125
441,3.625,-3.4375
